From Date,To Date,PM2.5,PM10,NO,NO2,Nox,NH3,SO2,CO,Ozone,Benzene,Toluene,RH,WD,SR,BP,AT,Xylene,TOT-RF
2021-06-12,2021-06-13 00:00:00,35.27,95.41,4.32,25.37,17.01,19.44,10.33,0.68,48.22,0.56,3.79,28.68,111.25,186.52,976.5,30.47,0.1,0.0
2021-06-13,2021-06-14 00:00:00,45.59,93.82,4.24,28.71,18.72,20.5,13.01,0.72,48.21,0.85,7.79,28.69,172.57,180.33,977.37,29.25,0.63,0.0
2021-06-14,2021-06-15 00:00:00,45.71,109.55,4.79,27.57,18.56,17.23,13.95,0.69,67.03,0.83,4.96,28.69,118.81,239.52,975.18,32.23,0.28,0.0
2021-06-15,2021-06-16 00:00:00,34.84,126.65,3.83,26.23,17.07,15.91,10.38,0.63,55.6,0.5,4.56,28.69,157.43,217.8,972.17,31.74,0.19,0.0
2021-06-16,2021-06-17 00:00:00,38.96,80.52,3.38,25.83,16.48,16.77,11.1,0.73,57.72,0.78,5.77,28.67,92.42,149.98,975.44,28.46,0.16,0.0
2021-06-17,2021-06-18 00:00:00,40.14,73.96,4.65,24.75,16.95,14.65,9.25,0.7,42.75,0.56,2.32,28.67,67.31,210.76,976.91,29.29,0.27,0.0
2021-06-18,2021-06-19 00:00:00,39.41,70.8,3.29,23.16,15.0,15.16,11.73,0.72,43.13,0.78,2.97,28.68,74.92,235.72,978.03,29.93,0.16,14.0
2021-06-19,2021-06-20 00:00:00,28.65,52.96,3.38,19.58,13.17,15.96,18.36,0.61,38.75,0.47,0.94,28.69,66.06,215.53,977.76,28.97,0.0,0.0
2021-06-20,2021-06-21 00:00:00,17.76,27.41,2.76,19.28,12.5,14.88,7.5,0.56,,0.27,0.71,28.66,59.7,206.92,978.51,28.72,0.01,0.0
2021-06-21,2021-06-22 00:00:00,34.0,73.75,3.78,23.15,15.39,15.73,11.78,0.64,5.17,0.4,1.45,28.67,74.6,244.63,979.06,31.42,0.19,0.0
2021-06-22,2021-06-23 00:00:00,50.38,195.75,6.07,30.24,20.88,13.4,15.99,0.69,6.88,0.67,8.19,28.69,217.88,238.95,978.24,34.25,0.88,0.0
2021-06-23,2021-06-24 00:00:00,77.42,291.5,9.51,30.93,24.2,14.26,25.38,0.73,4.96,0.94,10.29,28.68,135.01,243.67,979.07,34.48,1.15,0.0
2021-06-24,2021-06-25 00:00:00,50.68,132.39,3.55,25.84,16.65,14.5,9.97,0.68,3.09,0.65,3.66,28.69,115.2,196.64,979.16,31.68,0.44,0.0
2021-06-25,2021-06-26 00:00:00,53.75,191.08,3.12,28.52,17.71,14.9,14.64,0.66,3.72,0.73,7.25,28.68,166.39,228.17,978.13,31.9,0.72,0.0
2021-06-26,2021-06-27 00:00:00,37.02,161.96,3.41,37.23,22.54,21.37,11.6,0.7,20.9,0.62,7.51,28.64,164.71,207.69,980.13,31.97,0.86,0.0
2021-06-27,2021-06-28 00:00:00,71.91,225.16,2.67,28.62,17.36,12.36,4.97,0.73,30.61,0.96,4.74,28.6,86.22,183.95,982.42,33.23,0.38,0.0
2021-06-28,2021-06-29 00:00:00,85.55,246.15,5.9,39.37,25.7,12.52,6.68,0.9,17.18,1.13,5.05,30.4,108.27,180.19,980.82,33.54,1.22,0.0
2021-06-29,2021-06-30 00:00:00,76.58,300.89,22.12,55.99,47.85,12.16,8.99,0.74,21.65,0.88,10.23,44.88,226.16,240.45,977.71,35.47,3.53,0.0
2021-06-30,2021-07-01 00:00:00,77.01,484.58,2.67,39.58,23.54,14.18,13.5,0.61,15.8,0.53,17.4,47.09,247.56,228.11,974.71,37.5,0.86,0.0
2021-07-01,2021-07-02 00:00:00,47.33,325.12,3.19,23.58,15.21,12.98,10.9,0.57,14.61,0.3,3.99,60.23,221.77,238.34,972.94,37.05,0.3,0.0
2021-07-02,2021-07-03 00:00:00,52.79,323.12,1.98,20.92,12.74,10.46,6.98,0.52,12.65,0.41,3.75,70.83,227.89,224.48,974.42,34.95,0.33,1.0
2021-07-03,2021-07-04 00:00:00,33.96,131.46,2.52,26.17,15.92,7.91,6.87,0.54,14.81,0.25,5.12,80.28,177.19,148.38,978.18,30.38,0.19,1.5
2021-07-04,2021-07-05 00:00:00,62.45,182.33,14.58,37.21,31.93,6.76,7.2,0.67,17.96,0.8,10.29,68.85,154.86,246.56,979.65,32.46,0.8,0.5
2021-07-05,2021-07-06 00:00:00,53.96,192.52,4.14,33.17,20.99,7.68,6.76,0.55,18.76,0.67,4.19,72.55,227.73,228.51,980.01,33.83,1.72,0.0
2021-07-06,2021-07-07 00:00:00,42.28,200.62,2.31,26.93,16.29,7.59,7.8,0.56,21.85,0.28,7.05,70.32,253.98,244.34,978.32,35.06,0.2,0.0
2021-07-07,2021-07-08 00:00:00,63.53,249.46,4.08,38.37,23.74,8.26,7.17,0.58,18.98,0.47,15.34,67.48,253.87,246.0,976.83,36.12,0.6,0.0
2021-07-08,2021-07-09 00:00:00,48.32,260.78,2.36,25.96,15.74,11.25,14.13,0.57,20.91,0.28,6.65,64.41,224.83,241.34,976.73,36.0,0.22,0.0
2021-07-09,2021-07-10 00:00:00,44.02,111.89,1.85,19.49,11.88,13.99,7.12,0.64,25.42,0.41,2.73,79.29,87.56,202.58,978.24,32.79,0.06,0.0
2021-07-10,2021-07-11 00:00:00,42.83,97.17,2.27,18.93,11.92,15.26,6.85,0.58,15.17,0.41,4.46,77.88,82.72,226.67,977.84,34.24,0.03,0.0
2021-07-11,2021-07-12 00:00:00,42.21,106.81,2.14,17.28,10.94,15.17,5.04,0.54,15.28,0.3,2.57,83.24,92.25,197.68,979.25,33.34,0.03,0.0
2021-07-12,2021-07-13 00:00:00,34.17,84.15,2.19,19.53,12.15,13.12,6.87,0.51,10.1,0.21,1.91,86.58,94.8,171.58,981.08,31.49,0.01,0.0
2021-07-13,2021-07-14 00:00:00,26.13,49.91,2.62,18.66,12.06,13.72,6.98,0.54,4.61,0.28,1.92,83.85,73.71,74.43,980.63,28.37,0.04,19.0
2021-07-14,2021-07-15 00:00:00,30.33,50.03,3.05,16.15,11.01,14.24,5.77,0.58,5.31,0.36,3.15,80.69,68.75,67.65,979.73,27.0,0.22,37.0
2021-07-15,2021-07-16 00:00:00,32.39,50.48,1.97,9.61,6.74,17.3,7.57,0.56,9.09,0.33,3.14,73.51,81.32,198.63,979.9,29.81,0.16,0.0
2021-07-16,2021-07-17 00:00:00,38.83,77.67,1.8,10.71,7.13,17.1,6.02,0.54,16.81,0.21,2.11,67.43,71.42,244.57,981.2,32.55,0.06,0.0
2021-07-17,2021-07-18 00:00:00,62.49,124.92,2.04,15.35,9.82,16.26,6.6,0.61,28.06,0.44,5.55,64.69,101.21,209.83,978.87,33.68,0.28,0.0
2021-07-18,2021-07-19 00:00:00,37.92,81.46,3.84,23.38,15.56,16.56,5.73,0.6,9.98,0.46,4.36,71.23,110.49,117.67,975.94,31.0,1.14,0.0
2021-07-19,2021-07-20 00:00:00,13.49,21.51,1.92,15.17,9.67,15.83,6.32,0.5,6.09,0.21,11.24,85.8,165.91,23.61,975.8,26.14,0.55,169.0
2021-07-20,2021-07-21 00:00:00,25.72,39.13,2.75,15.68,10.58,16.07,5.22,0.62,9.15,0.34,9.77,80.15,86.69,135.81,975.76,27.37,0.83,17.0
2021-07-21,2021-07-22 00:00:00,29.82,55.88,3.0,17.09,11.54,14.63,6.63,0.68,14.78,0.54,7.27,73.36,116.61,191.55,974.3,30.07,1.58,0.0
2021-07-22,2021-07-23 00:00:00,22.73,32.32,1.54,7.17,5.05,14.78,6.28,0.51,9.35,0.41,2.66,74.46,66.13,176.75,973.52,29.47,0.11,0.0
2021-07-23,2021-07-24 00:00:00,32.71,54.04,1.51,10.03,6.61,14.97,6.41,0.56,15.63,0.21,5.5,71.05,87.7,187.38,974.72,30.75,0.24,0.0
2021-07-24,2021-07-25 00:00:00,46.48,71.48,2.19,12.13,8.26,14.6,5.8,0.62,14.17,0.51,3.28,74.38,92.95,202.86,976.29,30.93,0.26,13.0
2021-07-25,2021-07-26 00:00:00,16.2,30.5,1.41,8.17,5.52,16.13,5.97,1.12,6.41,0.14,1.75,67.72,73.98,94.19,974.09,32.43,0.08,0.0
2021-07-26,2021-07-27 00:00:00,44.09,65.62,2.01,12.75,8.42,16.08,6.44,0.79,6.39,0.37,3.41,76.23,79.97,69.93,974.55,30.34,0.31,0.0
2021-07-27,2021-07-28 00:00:00,37.36,52.34,2.8,16.59,11.11,17.28,4.69,0.71,4.48,0.37,11.99,85.16,168.18,35.0,972.59,28.18,0.88,30.5
2021-07-28,2021-07-29 00:00:00,17.2,27.22,3.03,17.49,11.8,16.88,3.89,0.55,3.22,0.05,7.9,86.76,237.03,21.02,973.9,26.73,0.35,23.5
2021-07-29,2021-07-30 00:00:00,22.68,43.04,5.35,12.12,10.8,15.85,6.41,0.57,5.4,0.14,8.85,78.74,248.75,138.2,974.56,28.54,0.96,0.5
2021-07-30,2021-07-31 00:00:00,22.78,32.95,1.67,11.62,7.62,14.7,5.86,0.61,6.34,0.16,5.86,80.09,130.5,89.83,975.38,28.13,0.51,0.5
2021-07-31,2021-08-01 00:00:00,19.61,33.06,1.96,7.81,5.76,15.09,4.03,0.6,9.21,0.12,2.01,75.11,67.08,205.87,975.89,30.03,0.08,5.5
2021-08-01,2021-08-02 00:00:00,30.12,64.87,10.79,13.68,16.23,13.75,5.47,0.66,5.43,0.22,9.6,80.67,145.72,91.49,975.26,28.52,0.97,13.0
2021-08-02,2021-08-03 00:00:00,36.31,46.57,3.17,11.48,8.72,13.72,6.67,0.6,8.15,0.29,2.44,80.81,111.52,114.95,975.69,28.82,0.2,2.5
2021-08-03,2021-08-04 00:00:00,26.15,38.86,1.61,8.67,5.92,12.41,5.07,0.57,14.54,0.15,2.42,73.59,59.7,205.67,976.75,30.44,0.16,0.0
2021-08-04,2021-08-05 00:00:00,19.47,30.16,1.58,6.91,4.94,13.4,4.35,0.52,11.8,0.06,1.53,70.89,65.45,268.43,977.6,30.61,0.04,0.0
2021-08-05,2021-08-06 00:00:00,28.19,43.41,1.84,9.78,6.72,13.3,4.42,0.72,11.5,0.16,1.7,74.07,84.57,194.74,977.54,30.06,0.07,0.0
2021-08-06,2021-08-07 00:00:00,32.88,50.47,1.83,11.37,7.52,12.06,4.28,0.63,10.89,0.23,1.6,71.95,73.74,210.7,977.35,31.12,0.11,0.0
2021-08-07,2021-08-08 00:00:00,35.73,54.41,2.44,15.53,10.26,11.58,5.14,0.67,7.41,0.37,9.77,78.82,132.87,124.69,978.93,29.24,0.38,28.5
2021-08-08,2021-08-09 00:00:00,35.61,47.73,2.23,15.35,10.0,10.94,4.24,0.61,9.44,0.25,5.81,82.9,109.7,81.96,980.48,27.87,0.36,3.5
2021-08-09,2021-08-10 00:00:00,48.94,68.42,4.15,21.3,14.46,13.42,5.36,0.81,11.36,0.51,7.15,79.46,96.19,124.32,980.38,28.94,1.04,0.0
2021-08-10,2021-08-11 00:00:00,36.44,117.62,3.23,17.87,11.93,12.61,6.79,0.63,4.1,0.2,7.21,71.88,239.43,222.26,978.78,30.94,0.87,0.0
2021-08-11,2021-08-12 00:00:00,32.25,122.0,2.57,15.78,10.53,12.39,5.76,0.55,13.38,0.12,10.95,66.06,250.18,228.49,978.89,31.41,0.41,0.0
2021-08-12,2021-08-13 00:00:00,30.34,115.77,2.47,14.78,9.89,12.26,5.68,0.58,10.44,0.12,5.56,66.93,268.64,230.38,980.25,31.12,0.35,0.0
2021-08-13,2021-08-14 00:00:00,31.1,105.53,2.57,13.83,9.5,11.93,5.73,0.58,12.16,0.15,5.65,65.48,229.18,210.79,978.63,31.59,0.31,0.0
2021-08-14,2021-08-15 00:00:00,29.59,104.62,1.87,11.01,7.39,12.15,5.46,0.53,12.15,0.06,2.82,65.13,193.07,224.0,976.66,31.49,0.08,0.0
2021-08-15,2021-08-16 00:00:00,31.75,112.79,2.46,12.11,8.46,11.74,5.41,0.53,12.49,0.06,2.61,66.6,263.43,224.2,978.12,31.51,0.25,0.0
2021-08-16,2021-08-17 00:00:00,35.33,120.28,2.4,11.96,8.34,12.51,4.68,0.58,12.81,0.08,3.56,65.16,275.09,222.06,981.19,32.02,0.19,0.0
2021-08-17,2021-08-18 00:00:00,52.81,154.52,4.67,15.34,11.98,11.61,5.07,0.69,14.81,0.32,8.19,67.94,243.4,217.39,980.98,32.49,0.66,0.0
2021-08-18,2021-08-19 00:00:00,68.0,172.35,8.32,20.65,17.86,11.1,5.83,0.78,21.41,0.43,12.33,68.5,296.75,207.97,979.0,32.23,2.91,0.0
2021-08-19,2021-08-20 00:00:00,76.62,139.18,2.7,16.98,11.27,10.26,3.99,0.77,21.4,0.52,4.55,69.88,95.28,155.05,978.19,31.69,0.5,0.0
2021-08-20,2021-08-21 00:00:00,42.29,65.22,2.09,15.07,9.73,10.15,5.95,0.67,12.28,0.34,3.6,78.82,77.08,58.54,980.75,27.44,0.41,0.0
2021-08-21,2021-08-22 00:00:00,22.33,26.11,1.35,6.94,4.8,9.21,6.31,0.68,8.32,0.12,1.18,83.39,67.49,135.87,982.12,27.43,0.04,0.0
2021-08-22,2021-08-23 00:00:00,38.74,49.13,1.93,12.6,8.27,9.63,6.87,0.71,12.21,0.24,3.16,78.37,91.18,143.09,981.87,29.23,0.62,0.0
2021-08-23,2021-08-24 00:00:00,34.24,53.55,1.97,13.22,8.65,12.73,4.83,0.65,18.69,0.19,8.71,76.35,172.17,148.19,979.69,29.9,0.66,0.0
2021-08-24,2021-08-25 00:00:00,44.05,75.26,7.38,16.36,14.73,14.23,5.61,0.79,8.64,0.23,11.04,77.04,207.93,147.76,978.37,30.72,0.94,0.0
2021-08-25,2021-08-26 00:00:00,35.88,118.1,4.03,18.35,13.06,13.54,5.17,0.62,10.32,0.34,10.36,68.0,228.52,226.25,976.33,31.42,1.32,0.0
2021-08-26,2021-08-27 00:00:00,28.17,127.35,3.59,13.22,9.96,10.68,4.48,0.6,10.1,0.11,6.66,68.3,249.68,179.33,975.86,29.75,0.94,0.0
2021-08-27,2021-08-28 00:00:00,38.2,152.93,2.46,13.79,9.35,10.87,4.98,0.62,11.22,0.15,6.62,67.68,183.91,212.08,977.92,30.6,0.74,0.0
2021-08-28,2021-08-29 00:00:00,47.89,126.48,3.96,17.05,12.3,10.92,4.83,0.69,19.08,0.53,7.02,69.95,104.78,165.42,978.85,30.31,0.81,30.0
2021-08-29,2021-08-30 00:00:00,53.69,110.58,1.67,11.67,7.61,10.18,5.78,0.68,19.07,0.28,5.47,72.37,81.88,192.3,979.57,29.8,0.29,0.0
2021-08-30,2021-08-31 00:00:00,22.32,38.24,1.31,8.03,5.34,10.08,5.97,0.58,13.94,0.09,1.62,72.24,73.4,168.82,982.96,29.31,0.05,0.0
2021-08-31,2021-09-01 00:00:00,17.34,26.51,1.57,10.03,6.65,9.59,6.27,0.68,5.82,0.32,2.66,83.37,75.99,40.83,984.81,25.54,0.2,0.0
2021-09-01,2021-09-02 00:00:00,17.84,19.37,1.6,8.48,5.75,11.1,6.35,0.63,5.32,0.21,1.47,87.03,65.74,35.67,984.29,24.86,0.12,0.0
2021-09-02,2021-09-03 00:00:00,18.0,26.3,3.23,12.09,9.08,6.23,5.97,0.69,9.91,0.21,2.17,78.5,68.96,184.03,981.95,28.26,0.23,0.0
2021-09-03,2021-09-04 00:00:00,23.0,39.66,3.15,9.43,7.58,7.06,5.25,0.69,21.87,0.21,6.25,75.98,89.19,187.39,980.56,28.54,0.73,0.0
2021-09-04,2021-09-05 00:00:00,23.35,32.92,2.63,14.34,9.69,7.0,5.16,0.79,18.26,0.26,4.97,82.98,73.9,94.93,980.57,26.68,0.92,28.3
2021-09-05,2021-09-06 00:00:00,58.1,86.71,10.74,23.48,21.52,6.09,6.0,0.98,26.11,0.91,24.52,80.17,124.67,157.38,980.39,28.68,3.25,28.5
2021-09-06,2021-09-07 00:00:00,49.63,68.84,4.5,14.01,11.13,6.16,5.47,0.77,15.2,0.39,13.85,78.28,112.82,148.9,981.64,30.01,1.3,3.0
2021-09-07,2021-09-08 00:00:00,40.86,58.69,1.89,10.01,6.92,6.55,4.67,0.66,8.99,0.13,3.67,80.13,79.46,106.42,983.18,28.94,0.42,9.5
2021-09-08,2021-09-09 00:00:00,19.88,38.75,1.47,9.21,6.1,6.34,4.99,0.59,11.33,0.12,2.87,74.94,72.58,175.64,982.11,29.02,0.25,0.0
2021-09-09,2021-09-10 00:00:00,28.85,51.95,1.73,11.81,7.69,6.21,5.71,0.69,10.8,0.22,5.24,74.95,67.14,158.54,981.04,29.21,0.53,0.0
2021-09-10,2021-09-11 00:00:00,28.79,48.0,1.43,9.43,6.18,6.01,6.14,0.62,13.98,0.11,2.53,74.25,70.78,159.82,980.97,28.98,0.17,0.0
2021-09-11,2021-09-12 00:00:00,13.31,27.91,1.36,9.64,6.22,5.16,5.2,0.71,11.6,0.11,2.5,85.39,65.99,25.08,980.64,25.01,0.12,70.5
2021-09-12,2021-09-13 00:00:00,25.83,40.57,1.85,12.38,8.1,5.63,6.13,0.69,16.92,0.19,5.12,78.67,112.56,154.72,979.11,27.87,0.37,0.0
2021-09-13,2021-09-14 00:00:00,24.66,39.15,1.85,9.5,6.57,6.85,5.07,0.65,10.29,0.27,3.56,79.59,83.49,112.83,979.42,27.61,0.33,0.5
2021-09-14,2021-09-15 00:00:00,21.88,40.37,1.69,7.8,5.53,6.86,6.46,0.66,8.1,0.17,1.29,76.17,47.9,133.47,981.73,28.32,0.1,0.0
2021-09-15,2021-09-16 00:00:00,20.25,56.85,6.67,11.66,11.65,6.62,6.17,0.69,13.73,0.32,3.11,71.14,85.31,205.96,982.76,29.19,0.57,0.0
2021-09-16,2021-09-17 00:00:00,37.55,89.05,9.91,16.18,16.69,6.19,6.62,0.73,6.12,0.5,13.74,83.66,109.87,61.81,981.51,25.97,1.97,58.0
2021-09-17,2021-09-18 00:00:00,16.83,26.39,1.56,7.13,5.03,5.75,5.69,0.62,8.95,0.13,1.83,77.32,61.88,123.62,980.81,26.86,0.15,0.0
2021-09-18,2021-09-19 00:00:00,25.07,39.0,1.49,7.23,5.07,5.09,5.04,0.65,13.69,0.19,1.26,74.17,58.6,193.77,982.59,28.63,0.14,0.0
2021-09-19,2021-09-20 00:00:00,32.42,59.0,2.04,12.79,8.46,4.81,5.52,0.68,13.46,0.25,2.54,74.15,76.82,187.94,984.14,29.55,0.34,0.0
2021-09-20,2021-09-21 00:00:00,38.75,69.33,2.57,15.04,10.11,4.46,5.53,0.76,18.85,0.37,4.34,74.66,72.47,180.31,983.25,29.77,0.74,0.0
2021-09-21,2021-09-22 00:00:00,43.09,76.87,5.96,16.15,13.45,4.69,6.07,0.74,16.98,0.47,11.56,78.35,76.96,130.92,982.17,28.67,1.32,1.0
2021-09-22,2021-09-23 00:00:00,23.57,37.76,1.68,10.62,7.0,4.57,4.95,0.65,16.68,0.23,3.56,79.78,68.6,95.51,982.03,26.12,0.41,0.0
2021-09-23,2021-09-24 00:00:00,25.78,54.09,1.61,9.35,6.23,4.36,4.8,0.65,19.7,0.2,3.07,76.7,82.72,151.59,983.63,27.58,0.3,39.5
2021-09-24,2021-09-25 00:00:00,18.57,29.71,2.06,8.97,6.45,4.52,5.67,0.64,10.77,0.16,3.13,79.98,85.71,146.45,984.49,26.99,0.4,10.5
2021-09-25,2021-09-26 00:00:00,20.1,32.06,1.51,6.36,4.62,4.0,5.4,0.58,13.74,0.06,1.16,75.83,66.74,167.05,983.29,28.18,0.06,0.0
2021-09-26,2021-09-27 00:00:00,27.87,40.61,1.49,8.19,5.57,4.02,5.6,0.64,16.22,0.12,1.37,76.36,70.33,140.04,983.26,27.95,0.1,0.0
2021-09-27,2021-09-28 00:00:00,51.33,85.54,2.53,14.27,9.68,3.62,6.77,0.74,18.56,0.36,6.83,75.64,66.06,170.24,983.47,29.06,0.6,0.0
2021-09-28,2021-09-29 00:00:00,39.58,67.58,1.92,10.29,7.04,3.68,5.87,0.7,17.83,0.33,2.39,72.89,65.96,184.37,984.17,29.79,0.26,0.0
2021-09-29,2021-09-30 00:00:00,33.88,62.0,1.79,12.71,8.23,3.61,7.6,0.71,14.67,0.34,2.68,72.81,79.53,183.03,985.45,29.2,0.23,0.0
2021-09-30,2021-10-01 00:00:00,48.29,103.75,6.61,20.24,16.16,4.43,5.02,0.81,20.58,0.79,8.21,73.28,96.78,159.5,986.57,28.97,1.36,0.0
2021-10-01,2021-10-02 00:00:00,61.42,137.67,20.55,21.42,28.15,3.72,5.07,0.95,20.09,0.78,15.1,76.08,99.32,131.04,986.07,28.89,3.03,0.0
2021-10-02,2021-10-03 00:00:00,66.87,115.69,13.11,14.4,18.36,3.88,4.78,0.83,13.98,0.5,9.94,75.2,203.72,162.19,984.64,29.26,1.68,0.0
2021-10-03,2021-10-04 00:00:00,45.95,100.67,4.82,17.27,13.12,3.98,6.28,0.71,12.16,0.33,11.36,73.03,218.89,180.67,982.7,29.34,1.17,0.0
2021-10-04,2021-10-05 00:00:00,35.04,104.17,5.17,13.06,11.2,4.09,5.22,0.66,9.64,0.34,6.25,71.44,219.89,174.42,982.54,29.65,0.75,0.0
2021-10-05,2021-10-06 00:00:00,34.99,87.42,2.56,14.47,9.79,4.76,5.46,0.68,23.01,0.32,6.32,71.65,122.34,147.17,985.25,28.68,0.56,0.0
2021-10-06,2021-10-07 00:00:00,47.28,101.19,7.05,14.2,13.02,4.76,7.58,0.7,20.32,0.32,8.81,72.46,266.99,174.19,985.57,28.91,0.51,0.0
2021-10-07,2021-10-08 00:00:00,62.06,135.06,2.05,21.08,12.67,3.43,6.46,0.78,25.06,0.33,12.11,72.33,268.78,168.98,984.08,27.63,0.64,0.0
2021-10-08,2021-10-09 00:00:00,73.27,184.79,9.65,27.16,22.33,3.38,6.4,0.89,26.75,0.53,11.48,71.05,252.3,175.89,982.97,27.69,3.44,0.0
2021-10-09,2021-10-10 00:00:00,87.41,200.34,13.29,28.63,26.02,4.02,8.19,0.9,22.15,0.83,22.33,70.37,233.19,169.9,983.34,27.6,3.1,0.0
2021-10-10,2021-10-11 00:00:00,78.94,182.81,17.9,25.09,27.93,4.23,7.02,0.96,20.81,0.79,14.92,69.81,222.08,172.5,983.87,27.92,2.18,0.0
2021-10-11,2021-10-12 00:00:00,81.24,194.93,32.22,22.81,37.43,5.05,7.92,1.0,16.8,0.97,16.24,69.53,207.5,173.96,983.67,27.8,2.91,0.0
2021-10-12,2021-10-13 00:00:00,77.85,202.18,32.64,25.25,40.06,5.31,7.03,0.94,20.33,1.01,14.83,65.49,177.11,172.02,984.04,28.01,2.2,0.0
2021-10-13,2021-10-14 00:00:00,101.32,233.07,2.93,27.94,17.25,6.05,8.47,0.84,28.34,0.89,14.45,66.25,268.5,173.11,985.25,25.81,1.65,0.0
2021-10-14,2021-10-15 00:00:00,75.08,192.71,1.84,27.37,16.07,1.7,7.33,0.78,32.66,0.66,20.49,60.29,241.26,175.43,985.37,25.33,0.83,0.0
2021-10-15,2021-10-16 00:00:00,91.67,180.88,7.19,31.83,22.95,1.6,8.43,1.0,34.52,0.94,17.46,63.81,237.41,166.69,983.13,25.43,1.43,0.0
2021-10-16,2021-10-17 00:00:00,168.38,297.62,24.36,41.28,42.06,1.61,10.46,1.3,29.54,1.38,17.19,69.88,148.14,145.18,983.79,26.57,3.01,0.0
2021-10-17,2021-10-18 00:00:00,134.25,152.65,1.81,16.85,10.44,2.12,5.62,0.89,10.25,0.81,4.31,80.63,73.16,59.62,985.58,24.53,0.79,35.0
2021-10-18,2021-10-19 00:00:00,12.58,33.81,4.23,9.52,8.22,2.07,4.79,0.66,15.35,0.16,4.64,85.03,65.42,46.55,983.51,22.15,0.45,20.0
2021-10-19,2021-10-20 00:00:00,54.64,93.5,1.66,18.08,11.04,2.45,5.81,0.74,21.07,0.33,28.41,77.35,254.64,131.05,984.68,24.34,0.59,1.0
2021-10-20,2021-10-21 00:00:00,110.43,207.42,5.27,32.49,21.51,2.25,6.56,0.94,26.72,0.8,28.54,72.4,241.97,161.85,987.72,24.4,1.29,0.0
2021-10-21,2021-10-22 00:00:00,85.32,232.81,13.14,34.87,30.05,1.71,7.27,0.84,22.49,0.96,46.76,62.42,232.28,176.96,987.34,23.22,1.78,0.0
2021-10-22,2021-10-23 00:00:00,65.12,159.2,2.67,25.96,16.14,1.66,8.37,0.73,20.87,0.61,19.02,64.42,205.93,173.02,987.76,24.13,0.96,0.0
2021-10-23,2021-10-24 00:00:00,85.28,175.75,10.95,35.56,27.84,1.57,7.14,0.93,22.27,1.39,16.18,68.52,116.22,163.5,989.41,24.44,2.15,0.0
2021-10-24,2021-10-25 00:00:00,90.38,159.99,10.5,25.8,22.52,1.79,6.74,0.91,26.89,1.17,14.45,73.21,110.08,117.25,991.45,23.23,2.0,4.0
2021-10-25,2021-10-26 00:00:00,39.33,83.71,2.73,22.88,14.17,1.9,7.35,0.7,25.5,0.38,15.42,72.94,180.98,165.07,991.77,21.56,0.59,0.0
2021-10-26,2021-10-27 00:00:00,65.8,159.94,12.79,31.67,27.47,1.78,6.83,0.83,23.35,0.56,32.03,71.02,237.58,166.97,990.9,20.99,0.95,0.0
2021-10-27,2021-10-28 00:00:00,118.96,259.32,10.25,37.81,28.46,1.73,7.86,0.89,26.73,0.95,29.47,67.92,246.42,151.44,992.78,20.83,1.74,0.0
2021-10-28,2021-10-29 00:00:00,147.71,283.8,14.07,42.36,34.01,3.01,8.69,1.1,25.3,1.27,22.79,67.8,247.56,159.6,992.81,20.96,1.59,0.0
2021-10-29,2021-10-30 00:00:00,158.04,297.92,30.88,45.45,49.36,1.89,11.02,1.14,24.71,1.77,26.94,68.39,197.48,157.99,994.38,21.24,3.49,0.0
2021-10-30,2021-10-31 00:00:00,133.83,248.58,5.87,38.58,25.24,3.12,10.13,0.92,27.25,1.3,24.68,62.1,231.05,178.67,993.84,21.79,1.23,0.0
2021-10-31,2021-11-01 00:00:00,175.92,319.54,21.01,43.06,40.04,2.26,13.0,1.19,21.22,1.16,27.56,64.94,237.14,161.0,991.95,21.37,1.67,0.0
2021-11-01,2021-11-02 00:00:00,176.21,336.74,35.39,50.46,56.16,2.47,13.84,1.39,24.29,2.36,31.64,66.78,83.8,145.22,991.75,21.46,4.44,0.0
2021-11-02,2021-11-03 00:00:00,176.06,286.65,2.59,41.17,24.17,2.29,12.22,1.15,23.84,1.8,16.95,67.1,77.95,137.07,993.34,21.44,1.94,0.0
2021-11-03,2021-11-04 00:00:00,229.4,332.83,9.03,48.07,32.92,2.32,12.63,1.41,27.2,2.06,13.44,71.51,75.75,125.18,993.13,21.32,2.01,0.0
2021-11-04,2021-11-05 00:00:00,381.82,462.27,13.17,40.85,32.56,10.71,8.79,1.77,17.54,1.95,15.11,76.68,185.48,111.68,992.09,20.35,2.34,0.0
2021-11-05,2021-11-06 00:00:00,419.16,475.21,10.84,35.98,27.88,3.11,8.72,1.74,14.57,1.66,7.72,77.74,273.27,107.37,991.53,19.46,1.59,0.0
2021-11-06,2021-11-07 00:00:00,326.57,384.76,1.38,32.54,18.43,2.62,10.26,1.36,23.87,1.51,14.2,66.32,227.17,137.89,989.67,20.26,1.15,0.0
2021-11-07,2021-11-08 00:00:00,347.96,426.08,2.38,44.05,25.47,3.77,12.41,1.37,22.82,1.83,16.5,63.46,217.89,141.58,989.46,20.6,1.2,0.0
2021-11-08,2021-11-09 00:00:00,323.46,423.83,5.0,50.75,31.06,4.35,15.15,1.39,23.98,1.91,15.88,63.43,240.14,135.51,991.3,20.5,1.5,0.0
2021-11-09,2021-11-10 00:00:00,369.05,511.97,25.21,63.46,54.29,4.45,19.81,1.67,19.63,2.28,22.37,64.69,239.45,115.72,992.27,19.84,2.33,0.0
